Date,CBA,NAB,WBC,ANZ,MQG,Market_Excess_Return
2001-11-07,-0.0274626289559749,-0.0162454293368389,-0.0263433953262753,-0.0213554153988521,0.009299072088337,-0.010056644084511407
2001-11-08,0.0231920617935166,0.0164922380552228,0.0271638045197575,0.0095943248511698,0.009992252063802299,0.004983610148698909
2001-11-09,-0.0036576405261033,0.028677474892042202,0.008457460576833699,0.016642697567286202,-0.010497445071945801,0.0049385675462657
2001-11-12,0.0044210260711073,0.0211765931691683,0.0229915394481328,0.009505600262715899,-0.0056508181015359,0.006520024696035571
2001-11-13,-0.013769232088304901,0.0035381622313535,0.002970184319484,0.007878827757346099,-0.0038451071836456997,-0.004316523506599228
2001-11-14,-0.0018078032905804,0.005451955560471101,0.026784520934358902,0.0109665666781626,-0.0059642681977198995,0.013512751978427323
2001-11-15,-0.0211101164370802,0.0041529622553009,-0.0032882635702797,-0.0058182140930765,-0.0099680775843544,0.0021888793045131095
2001-11-16,-0.009061920483458,-0.0029449564870827998,-0.027671714269035298,0.0007441707038067,-0.0154379102134897,-0.006807292225755661
2001-11-19,-0.009074466078655601,-0.0031797568795277004,-0.020262613544206998,-0.0291752132574169,0.01847403812851,0.004396277083375473
2001-11-20,0.0028860680324906997,0.011122533717315999,0.010685606260376799,-0.012410103343024202,0.009258467053053299,0.0061931204883516845
2001-11-21,-0.0035313428272533004,-0.0016139023734009,0.0099967472632592,-0.0013010166176152,-0.000966685707068,-0.005171675201151087
2001-11-22,-0.0049722950368179,0.0010474726257423,-0.009166110261568801,-0.0069390120819083,-0.0006235780410455999,-0.002915654758875512
2001-11-23,-0.0012000163394961,-0.0026787540142864004,-0.0150808171214824,-0.008687624680221,-0.01043041037989,0.002440336072754119
2001-11-26,0.0128301029015685,0.0217582783719523,0.006404298463935,0.014135403373369599,-0.0027115867797531,0.004981201473423231
2001-11-27,0.0001627862609304,0.00019354658769739997,0.0011323704710899,0.0065970621356628,-0.0036498931334804,0.002155236297945835
2001-11-28,-0.0118260803665598,-0.0118684311052243,-0.008660513728772001,-0.010824784244515401,-0.0077876508961681,-0.0009555271833530711
2001-11-29,-0.009229439484954301,-0.0068205558018586,-0.0028076102488096,-0.007540019929559699,-0.0144212043858009,-0.007249831056512395
2001-11-30,-0.013968075477955701,-0.0126489555213351,-0.014366193811043301,-0.040756738039504005,-0.0274119518211252,0.0022771852505743496
2001-12-03,-0.0159089900498206,-0.011286996223541,-0.0025181147317075003,0.0141628647753262,0.014168268453896899,-0.0027534214325674643
2001-12-04,0.0023120336693215997,0.0041152346395932,0.0072078933317352,0.0197662986060663,0.0124442300230845,-0.0014946336067918665
2001-12-05,0.010465803276300801,0.011056044608297901,0.0158240811587265,0.009035557303904,0.011239408389549501,0.006861618607069411
2001-12-06,-0.008440213460406,-0.0128380742041757,-0.0014767558901633,-0.025350482955333698,-0.016391977748102398,0.0013158654210448403
2001-12-07,0.00040079829110209995,-0.0145327829408611,-0.0087006816085952,-0.0076466543411082,0.0023507726989236,0.005515785244715024
2001-12-10,0.00047062341485769993,0.0063132713449664995,0.0004965291206913,0.0222141540182601,-0.0115980711876658,-0.0034528830033971306
2001-12-11,-0.0010128891999076,0.0118398421967272,0.0084387069584917,0.0131409968528118,0.0018093448222185,-0.0004830391578464736
2001-12-12,-0.006667950875759301,0.0048284374148615,-0.0188001897551304,-0.0247231507023437,-0.016043580341283798,-0.011317818394304732
2001-12-13,-0.0027624962412735998,-0.0223170376042768,0.0055179974772908,0.0075858069326290994,0.0013794778735792,-0.003059104805616494
2001-12-14,0.0058981145955381,-0.005019794588670101,-0.0139938995226745,-0.0080300989157529,0.005518975255824,-0.006626958987224593
2001-12-17,0.013412992042228601,0.0014605135278159,0.0054979318392691994,-0.0031374765674409997,0.0166199682687274,-0.0005326256906102415
2001-12-18,0.0026332490399113002,0.0066534556999907,0.0261802633504928,0.0194195663786803,-0.0085444426727592,0.009232660828326692
2001-12-19,0.0015790160589146001,-0.0053244266468855,0.0017943592054777,0.0049951716165539,0.0040599370748497995,0.0009212299468686654
2001-12-20,0.0071466828305193,0.0128977374514912,0.0065494972304213995,-0.0010207140286552,0.0211531835496452,0.005818742604624619
2001-12-21,0.0236854504272115,0.0107459065488111,0.0178367099214973,0.0097121123588684,0.0115073725816748,0.010019900144054909
2001-12-24,0.009962760042914201,0.0031898643402946,-0.0059537298510366,0.0027745605507894,0.0064861221633554,0.0044524359318772215
2001-12-27,0.0027761452072623,0.0023581390151455003,0.0030336996182909,-0.038857635691651606,0.0044193208999196995,0.007964612602107627
2001-12-28,0.005566907863578699,0.004240150031210799,-0.00207870675725,0.0043164755395697,0.0052042213109806,0.002615184080261793
2001-12-31,-0.0081178311371103,-0.0020449494348694,0.0065440902287199,-0.0069133708464179005,-0.00011142994928053636,-0.0015632546063791245
2002-01-02,0.0048453389008237995,0.0026599108661529,0.005230295127394999,-0.0374320793277719,0.0008492704310412001,0.006652628461514323
2002-01-03,-0.0038210323923464997,0.0008363124351956,-0.0089406442191319,0.00011335353074669996,-0.0001385262966110938,-0.007719734828292077
2002-01-04,-0.0001651790163088,0.0010854482578009001,-0.0060882896358638,-0.0008334709881772,-0.0012589156782334002,0.004538639377446088
2002-01-07,0.0024031185377285003,-0.0065671467348752,-0.0115695255772804,-0.0079135153489051,-0.0067072525099215,0.0030986012263945514
2002-01-08,-0.0023943339121132,-0.009814301442210599,-0.015719681691551902,-0.0231993053103808,-0.0218021026489329,-0.007115382850017835
2002-01-09,-0.009834971276903,-0.009685640057587399,-0.014647979707766299,-0.0105156671327638,-0.005659246451493001,-0.0032293802067008795
2002-01-10,-0.0059565958124544,-0.0060286404143495,0.0022393485419199,0.0045993158539408,0.0044478776349679,-0.0011503890666312824
2002-01-11,0.0229317066889623,0.0076671835512126,0.0060993360406964995,0.0008761189029676001,0.009540926866933301,0.002332754135929319
2002-01-14,0.008772546122215001,0.0027122653952327,0.0018214914417409,-0.0134524730939867,-0.0039778828866066,-0.003187038903327774
2002-01-15,0.004395011523017399,-0.0049481463779753,-0.0014875142929285999,-0.001336130896095,0.0006552443148458,-0.0004783252496913219
2002-01-16,0.0207695419184011,0.0225839147974283,0.0110860473470418,0.0197642284631066,0.0136016818658435,0.005567783152051145
2002-01-17,-0.0036840942566064,-0.0002589695624692327,-0.0067098351559595005,-0.0047627398313493,-0.0013506379897206002,-0.009691115302427885
2002-01-18,-0.0017704027369093,-0.001888339781949,-0.006093900677401101,-0.0033405397821996,0.0014531182986520998,-0.001962907826247914
2002-01-21,0.009609739102660001,0.0029102546402899002,-0.0014244955128195,0.000935212218067,0.007106914018556699,0.003757718221614917
2002-01-22,0.0127634478427443,0.0067190573836262,0.0137027434548731,0.0030749641424133002,-0.0055132740967211,0.0060573273926952135
2002-01-23,0.00027449914937639996,0.0097472843229125,0.0011437052013235,-0.009392551202528599,-0.0044658968147437,5.455390648170951e-06
2002-01-24,-0.0031187113212385,0.015250691959407101,0.007743354300530099,0.0068195276314123,-0.012557257269193,0.0023880174798114914
2002-01-25,0.0108969030314401,0.012865497140240701,-0.00023027521486567988,0.00018165034605259998,0.0045914342857878,0.003226501391162154
2002-01-29,0.0250522891422915,0.0230171595952413,0.0251270974865563,-0.0194428539007068,-0.0006823378059632,0.002922630568766685
2002-01-30,-0.0021415607557954,-0.0044044858918285005,-0.0102857958785892,-0.0139558517114099,-0.0050103650115012,-0.0057912466573832285
2002-01-31,-0.0027550237857351,0.015689102875935602,0.0094195405111071,0.012962636682667401,0.0165752000884532,0.008770197805652084
2002-02-01,0.0016676033405561,-0.0018412467146955002,-0.0168107091152888,-0.0145311424874622,-0.012298627784594599,-0.005569579244107223
2002-02-04,0.0175485965718467,0.0023823577568929002,0.0148314373279908,0.0081226540270369,0.0039474372583723,0.006039831734368897
2002-02-05,-0.0184692814566253,-0.0183573903835069,0.0080781615738363,0.0055038230081355,-0.0047764180690150005,-0.004369250694569668
2002-02-06,-0.0248831940974555,-0.0110478279039049,0.0080111033158827,0.0032171977664404,-0.108420879466587,-0.007990708201684068
2002-02-07,-0.0045454129423146,-0.0018002162121719002,0.007008696011039799,0.0033738606191054,-0.034602263702439004,-0.0030744109790706267
2002-02-08,0.0164910584776263,0.0273847102950073,0.0001444827649539,0.0075047237831141,0.0277465586166204,0.010509551168244539
2002-02-11,-0.0044928121245804,0.0053425062710506,0.0054080083050985,-0.0012768078871028998,-0.006383825754678001,0.007731522332079135
2002-02-12,-0.0023385563700951,-0.008525251914759899,0.0053766777207731,-0.0057267709032547,-0.008839252387219299,0.0011657008688884004
2002-02-13,0.0216144749127334,0.008555853013431501,-0.0081261611533925,-0.0010603026731997,-0.008602625446764699,-0.002008598183245
2002-02-14,0.024195568112793,0.0194316502428504,0.0016867050645714998,0.006328453425250099,0.0048774027958021,0.003401101110363461
2002-02-15,-0.014136825734520799,0.0054872750969918995,0.0103090641863153,0.0031166593439114,0.016767738226424002,-0.002074665877769996
2002-02-18,0.0047594001196876,-0.0057858624742779,0.0059329635090344,-0.0017731783722692998,0.009856355856690901,-0.0020436397189109137
2002-02-19,-0.0086798002148875,0.004639864677627999,-0.0001651790163088,0.0103846006473114,0.0219993920484691,0.0003212445543874816
2002-02-20,-0.009493956745872499,-0.0229504003525229,-0.015316987694971099,-0.0080225323902901,0.0093628791231415,-0.009587947620199374
2002-02-21,-0.0014126515578035,0.0107734085013729,0.015834508018408102,0.0044312980874448,-0.0297510143391088,-0.001117587792492655
2002-02-22,0.007671743706252599,-0.002186760546233,0.0127360370002556,0.0014889790023338,-0.000775336774319,-0.0037328060179814796
2002-02-25,-0.0027679402957451,-0.005215284537201601,0.0086253292964988,0.0037421614631321,-0.0026052679717187997,0.00018112201907244678
2002-02-26,-0.0065941472579509,0.014975732614194201,-0.0143916514364048,0.0118411942119805,-0.0031927919123118,0.0034433194376109508
2002-02-27,-0.0032597313189167997,-0.0001651790163088,0.0004360824016378,-0.0023320104740326,-0.0017294683032191998,-0.00635064959147563
2002-02-28,0.014478477678241201,0.0108524111940462,-0.0068958431285743,0.0014633194080267,-0.0032374417901613,0.0003172079757141651
2002-03-01,-0.0016796073791351999,-0.0085482731190644,0.0017708834418331,-0.0001651790163088,-0.006328194071341301,0.0008461692520512239
2002-03-04,-0.0081814453754019,-0.013971521854532699,-0.0116388454309933,-0.011005723216040299,-0.0035763019010609997,0.003265231810631489
2002-03-05,-0.0142057256358361,-0.015879268862855598,-0.0166588373521158,-0.012767471292879999,0.0101023152569491,0.003370582518820667
2002-03-06,-0.012823162558896399,0.0010827556146167,-0.0063759490058931,-0.0129292617197474,-0.0007810920138927,0.005195609643785795
2002-03-07,0.0190653193941375,0.0217812863334896,0.015459905161496302,0.0155741084628136,0.0023001698106466,0.013330692732294317
2002-03-08,-0.0044418343616691005,-0.0106615822502945,-0.0186269259173502,-0.0012716640559708998,-0.004499779356986901,-0.0033539581776083596
2002-03-11,-0.0179773700034072,-0.016793455635716898,-0.009569732202642999,-0.016231494803022,-0.000134239282707002,-0.0025658498257598553
2002-03-12,-0.0120619619464633,0.0053739275667,-0.0077599088391458,-0.0013480133239834,0.005700580494436299,-0.0043505561032403635
2002-03-13,0.0137626100973525,0.0047636291868514,0.0011102007372896,-0.0051823010593368005,-0.0026202469264902,-0.003680178467090064
2002-03-14,0.0073769883068029,0.0012776889064650002,0.0023825602111316,0.0173983851966981,-0.006103764529881601,0.0003975802445619932
2002-03-15,-0.015582800079781,-0.0170480816225189,-0.0151588007544017,-0.0150310214614875,-0.0096677035081829,-0.01296220096897088
2002-03-18,0.0257495295181418,0.0173004793171683,0.0169918077894034,0.014924991526632101,0.0170223291859972,0.014630274861697826
2002-03-19,0.0137104267385497,0.0041550341163292,0.0087124398869614,0.0009485046389181999,0.0164247552300785,0.002063165526272895
2002-03-20,-0.0010981749562262002,0.0009818692401371,0.0036060998933116002,0.0037282722813783,0.018269018761035,0.0018849598733821668
2002-03-21,-0.0119960355291598,-0.018784064338252998,-0.006427178614644801,-0.0117998128083036,0.0161551363721659,-0.009046306763925867
2002-03-22,0.003300444502534,0.0021696478084339,0.0010953844261292,0.0110458255622106,0.0045069808270136996,0.00020697242606876624
2002-03-25,-0.0048747171745731005,0.0036205223384926,-0.0089755276668871,0.00038919328825010003,-0.0132432204428724,-0.00273439377824963
2002-03-26,-0.0102597896142638,-0.0036464845442662997,-0.0223877432942861,-0.022879961866723298,-0.0166547764757842,-0.011744770496247055
2002-03-27,0.011944673910623,0.005657343229637899,0.0212632999572251,0.0083378946806101,-0.0016623037823422998,0.008036085075007696
2002-03-28,0.008650709922342301,-0.011163347798172,-0.00779404774974,-0.0012892922020117,-0.0028638704440663,0.0008640667687541155
2002-04-02,-0.0188915162700868,-0.0212367363842626,-0.026430244385617,-0.0566096555377572,-0.012492407934699199,-0.008180368150236091
2002-04-03,-0.0052541183872723005,-0.0058451596615134,0.002466367285922,0.0038236673609431,0.004096868159362999,-0.002927203244384721
2002-04-04,0.0046301766189677995,-0.0061783976949776,0.0063964195887225,-0.0001651790163088,0.0016531715223793001,-0.001529346873915757
2002-04-05,0.0081070952660292,0.0185888321056393,0.0043982909347014,0.01232032909673,0.00013767987169259997,0.005021009283130043
2002-04-08,-0.0030052092045634,-0.0144172607626115,-0.0079524657323564,-0.002968009759676,0.0028597771126724,-0.000206360331757746
2002-04-09,-0.0033298824302952,-0.0055869519045177,-0.007359510651096301,0.0009594663191694,-0.0019746440987074,-0.007707553393415831
2002-04-10,0.0055493511692202,0.0098289037651833,0.0011524461305754,0.006572561109635,-0.0013737341375608999,0.004002203950180419
2002-04-11,-0.0137388622337594,-0.0088608044150433,0.0031243129336334,0.0009501565199583,0.0167737518072573,-0.0031050706299434153
2002-04-12,-0.0017645716185593,-0.0001651790163088,0.0083594818790114,-0.0001651790163088,-0.0052216638875153005,-0.003960413953785044
2002-04-15,0.0113729308599424,0.0161685396395956,0.010888057264787601,0.015991172885170102,0.00013379838228109997,0.003864418915401849
2002-04-16,0.0115587227490659,-0.0004625742688226,0.006908630404389099,0.0064135129392636995,0.009697347201313801,0.005357720594779516
2002-04-17,0.0057851915006443995,0.0045983231878339,0.0023891827326887,-0.0028884199029341998,-0.0054923645136374,0.004208856988542178
2002-04-18,-0.0001651790163088,0.0102049957922001,-0.0008023997775583001,0.0042040906022578,-0.0016531221699347,0.0016401184767894125
2002-04-19,0.0029481881579721003,0.0136183326125301,0.0176810538564054,0.013428811067651,-0.005230447214548801,0.0002151225335663172
2002-04-22,-0.005131227862861,-0.0007443081130845,0.0092272581416106,0.0111011942496127,-0.001662839193346,0.0016654230353690433
2002-04-23,0.010752000944877601,0.012859458578202901,0.0072793432730873,0.0051398232045299,-0.0079636331378983,-0.003025741204347007
2002-04-24,0.0023031878875428,-0.0001651790163088,-0.0007811006003131,0.0008899227755357,-0.0131639559841503,-0.009075925188844754
2002-04-26,0.011530643610066801,0.014120511088203001,0.0170866067910385,-0.0196003484570851,-0.0035338925945768997,0.001542021352304804
2002-04-29,-0.0059450858770218,-0.0060808957401241,-0.0098562644511611,-0.0253315871370873,-0.0026240648186597,-0.00794358582875437
2002-04-30,0.005036286074898299,-0.015466539226751,-0.0068926500447218,-0.0001651790163088,0.004148076412356,-0.0010032027068223562
2002-05-01,0.0092719039034546,0.0012734967200691998,0.0096866912898463,0.0045760703519802,-0.0004716853461086,0.002933945376952854
2002-05-02,0.0055645741993786,0.0182258666586164,-0.0184580735978633,0.0040302599727984,0.003209912686065,0.00040410457587075914
2002-05-03,0.0073310755110474,0.0012450405172265999,0.0016986542965383,-0.0079980697022846,-0.0035289177918522,0.0009431070518831104
2002-05-06,-0.0013557493092377,-0.0069273490137213,-0.013804522314939,-0.0027969879499697,-0.0056885168538524005,-0.0061326421340714395
2002-05-07,0.0054963800081747,-0.0001651790163088,0.0186908769158254,0.0088056840879305,-0.0189866852443904,-0.0062637568089093905
2002-05-08,-0.0028413686835668,-0.0061319096795932,0.0041435273763106,0.00034867008396099997,-0.0206150157702235,0.004295485461200561
2002-05-09,-0.021268178507101998,-0.0070241456465898995,-0.0050885193338693,-0.0095842186678731,-0.0114105130392063,-0.0005803407482442614
2002-05-10,-0.0032095289664146997,0.0041359357890225,-0.007582554313777,-0.0017578376984283,-0.0229019795347012,-0.002466374482392013
2002-05-13,-0.008089278263427,-0.0079002971655353,-0.0088808247288175,0.0066964524823723,-0.023430425545139598,-0.008704515916036442
2002-05-14,0.00013218141925079997,0.0053037282202699,0.009862718666818999,0.0092739669239923,-0.0005148485310018001,0.0033969155100422267
2002-05-15,-0.0029353381436863,0.0121571876676887,0.00044659233499969996,0.0008654474064615999,0.0083314973311395,0.018485440567994
2002-05-16,-0.0066344438952251,0.0015250953670671,-0.0063818221494619,0.0055392158397418005,0.0608911256931075,0.005526178545921352
2002-05-17,0.0023021893508681,0.0035012533609542,-0.001423889050418,0.0024612913786428003,0.0268525680853136,0.005787266046909874
2002-05-20,0.0072372758781367,0.0051790283712281,-0.0058034135459987994,-0.0180507009080448,-0.0094623651712793,-0.005815471762730067
2002-05-21,-0.0118237961947283,-0.0001746854359494,0.0086301246707319,0.0207031999797034,0.0045127345208567,-0.004908850621356213
2002-05-22,0.0004457109179914,0.0045901806806663,0.0104241939617027,0.0092647964412922,0.00044699759993220003,0.0036448081274967304
2002-05-23,0.0057149175166886,0.0006622764398148,0.0041435273763106,-0.011084207060023102,-0.0004851987841071,-0.004966117228508764
2002-05-24,0.0075294765232303005,0.0037270264298119,0.0010539109219432,0.012430469987261699,-0.004838785571720699,0.0038491982608315723
2002-05-27,-0.0020097928936694,0.0017685335772897,0.0016660578770886,-0.0074359362128578,-0.0020488868374112,-0.0017378281755626214
2002-05-28,0.0129991715432476,0.0025963798751083003,0.0065612426074082,-0.0064445264673113995,-0.0039306705911328,0.0010848493601705543
2002-05-29,0.0101070542807737,-0.008188142219902,0.0046916519509901,0.0134952259618697,0.0057944542184973,-0.0015502012543811606
2002-05-30,0.0055119958271506,0.0062316928881343,-0.0001746854359494,0.0008627323300969001,0.0023236803283804,0.0015735663123022613
2002-05-31,-0.0031507208173561004,0.001209586964547,0.0016411090409876,0.010187683627381799,0.0076134647525152,-0.003964767760063108
2002-06-03,0.0102724318017791,-0.0051499982733722,0.0028461534696778,-0.0063283975143409,0.0032934887079699004,0.001358912148044451
2002-06-04,-0.001356463312273,0.0059367680345563,-0.0019819463495345,0.0008575708745463999,-0.0086387670668544,-0.008608335227463798
2002-06-05,-0.005507588969923699,0.0036810263228433,0.0022299109207863997,0.017856571980961997,-0.0333802932731479,0.0007661526914082784
2002-06-06,-0.0001841692301427,0.006966490274241501,0.0035035326209627,0.0134869838159244,-0.0077057758399535,-0.001038646930648318
2002-06-07,0.0123049862559581,0.0142051106457999,0.0096136430391724,-0.0066778111176496995,-0.0067739101051884,0.0011580329316341288
2002-06-11,0.0191988860378829,0.0006404767547372,0.0143703773308907,-0.0212641174586147,-0.0091389681780939,-0.0044663418693131115
2002-06-12,0.0012562627936614,-0.0073230167223991,-0.008552567594125,-0.0095071943822105,0.0021579606078048,-8.886532983071733e-05
2002-06-13,-0.0111160083341637,-0.01014018586477,-0.0056085488152035,-0.0170239141929261,0.044223243643166,-0.004490303834073622
2002-06-14,-0.0039657356531898995,0.004285200392474701,-0.013517538099510399,-0.0127789106480146,-0.025439438368583502,-0.006040237947729515
2002-06-17,0.0012758961018215001,0.0045433394627254,0.0035009416835271997,0.0095098758996914,-0.016254993056239203,0.0014885344125004586
2002-06-18,-0.0063065280762359,-0.0048894337441189,0.007159530492987,0.0094166161420748,0.0064819743859474005,0.00355210506765396
2002-06-19,-0.0037045407351402,-0.011585687589129699,0.0028539597210064,-0.0096936560603038,-0.0068061696404718,-0.00984317173166866
2002-06-20,-0.004894676825197899,-0.0066539184047857,-0.0044239633965209,-0.013322016978778599,-0.0001841692301427,-0.00026876955404115386
2002-06-21,-0.0066905711343192,-0.0089609930082465,-0.0123497508203757,-0.0134965378643334,0.0014820346284714,-0.008548223137195448
2002-06-24,0.0042811153130202,0.0006726502929206,0.0028950071302573997,0.0008532087251087,0.0001485551030591,-0.0041820727685310585
2002-06-25,-0.0055188265824175,0.005808653692777501,0.00042927887842099995,0.005518430202280601,0.0310870067234326,-0.0026500567660908193
2002-06-26,-0.019552727479833002,-0.0098291917456592,-0.0057055944839184,-0.0048236240860684,-0.026635950767246203,-0.015028336147279114
2002-06-27,0.0031586449249925,0.0124194385011724,0.0029002717919679,-0.0007018321224562,-0.021721484318230403,0.010344637110801186
2002-06-28,-0.0029100055107554,0.0012300557431593,-0.0014140869211816999,-0.0007023886164117,-0.0096662351604845,0.0007708641036013264
2002-07-01,-0.025085258103883002,-0.0114833029195076,-0.0063419803763755,-0.0141811352429655,-0.043603075440537604,0.0035215179532273543
2002-07-02,-0.0042325616369537,-0.009612541612437,-0.0057604393969174,-0.0070193200128431995,0.020187858787409998,-0.005065957583765773
2002-07-03,-0.0101904943784461,-0.028162436565134702,-0.0014299602877367,0.00034529811745569996,-0.0233018104190785,-0.008337800153542857
2002-07-04,-0.0083966582701112,-0.009086465441394,-0.0020558999835885,0.0045780244062221,0.0026843860364372,0.006961528438495674
2002-07-05,0.0093697873219161,-0.0001841692301427,-0.005808791930988599,-0.0049237918657534,-0.0144852079107063,0.001734565268827032
2002-07-08,0.0054945146971026,0.0147859534266523,0.0136435392120475,-0.0001841692301427,0.009971788413795101,0.0056718502776067995
