,CBA,NAB,WBC,ANZ,MQG
85,0.01292095214334891,0.02169589648723516,0.006557436838854056,0.014208665923666685,-0.0025401247307818113
86,0.0003374147661147,0.0003681642428741235,0.0013062024530610897,0.006748922275845891,-0.0034812602584743104
87,-0.011719804328301551,-0.011762655247337437,-0.00852203792506115,-0.010707217015898055,-0.0076420920021722126
88,-0.009095997489361088,-0.006668052496703218,-0.0026363970555036923,-0.007392592495051228,-0.014348974858433406
89,-0.01388940276274371,-0.012552726936565629,-0.014293170805064313,-0.04142848319270444,-0.027615076876938226
90,-0.01585940274123505,-0.011174513754852683,-0.002346179423516988,0.014235739528200174,0.014241066812175834
91,0.0024836323355439715,0.004280744600425586,0.007355460917707665,0.01974476683995827,0.012539960469102215
92,0.010574870730709956,0.011158732743014559,0.0158627784065571,0.009158667392320411,0.011340045352350362
93,-0.00830946260264185,-0.01275388127035525,-0.001312437743616117,-0.02550788136916814,-0.016359895012033308
94,0.0005658172026622612,-0.014471817348336687,-0.008572138614743657,-0.007509601934822518,0.002512792007387658
95,0.0006356003944332552,0.006457555397836416,0.0006614893047009734,0.022132590268757902,-0.011498750128855848
96,-0.0008480696930641308,0.011933532525925255,0.008567083493439043,0.013218426261733498,0.0019725770285934276
97,-0.006524006988571832,0.0049811896810855035,-0.01881083024311413,-0.024864548348662682,-0.016005813675501888
98,-0.0026006961052991878,-0.022400895633497318,0.005667088172468825,0.007721101381256359,0.0015434651345118842
99,0.006044985813567754,-0.004866437494649636,-0.013925228011599082,-0.007896011511277634,0.005668060425043772
100,0.013486813741721457,0.0016243725364248301,0.005647135727533344,-0.0029767236000304907,0.016645833474299255
101,0.0027945197461457178,0.006795492963815167,0.02600437854840334,0.019395432045591406,-0.008414567035368158
102,0.0017426757334223907,-0.005172602502497707,0.0019576208311567513,0.005147081652354101,0.004216215350467679
103,0.007285259780046368,0.012978332388007208,0.006692233217283451,-0.0008559011912926539,0.021094305040749346
104,0.023570646293236797,0.010851989153083176,0.01784177366472952,0.009828829784268812,0.01160495289198503
105,0.010076995166769607,0.0033494277555256797,-0.005805369430045402,0.0029354269825866597,0.0066292788733663685
106,0.0,0.0,0.0,0.04564254398044456,0.0
107,0.0,0.0,0.0,0.0,0.0
108,0.0029370069929886087,0.002520139809830305,0.0031937731074173754,-0.03946089693745376,0.004574023104911287
109,0.0057157209806096634,0.004395653989646686,-0.0019153608740228485,0.0044716418466228085,0.005355036491202152
110,-0.007984443119357023,-0.001881539404179442,0.006686862265265517,-0.006771063831103487,5.374762259891804e-05
111,0.0,0.0,0.0,0.04564203727399539,0.0
112,0.0049980070454619385,0.0028211068159569477,0.005380970718268574,-0.037979060646818275,0.0010139352412374817
113,-0.0036625523399283124,0.001000990293516409,-0.008814196353310471,0.00027849376406706346,2.6652364520283524e-05
114,0.0,0.0012498458912316734,-0.005940721815737197,-0.0006685153784877393,-0.0010943352283566835
115,0.0025650051139798993,-0.006422548197965933,-0.011469874802103259,-0.007778510658837335,-0.006563566647556006
116,-0.0022316431600845894,-0.009695976854050202,-0.015676743202554386,-0.02330355722604436,-0.02187443411179945
117,-0.009716848295542134,-0.009566070342386938,-0.014588700173776323,-0.010404426936809982,-0.005509215331528089
118,-0.005808252081971253,-0.005880718980334577,0.0024016413076264308,0.004753180588225106,0.004602449115043324
119,0.022834189919306143,0.007801848841972921,0.006244974547969927,0.0010407561446646508,0.009659304235012045
120,0.008898020079758972,0.002873312492717616,0.001984699638110162,-0.01337636001299145,-0.003819990753414308
121,0.004549824372964295,-0.0047944423543561454,-0.0013232103334091156,-0.0011716379795841344,0.0008200869678944053
122,0.020718600737637944,0.022494191797877545,0.01118840211007689,0.019733416547656805,0.013672958498718434
123,-0.0035251211856061945,-9.37949447687413e-05,-0.006566166304095059,-0.004608162103623716,-0.0011861621857084666
124,-0.0016065134726089586,-0.0017246471148769356,-0.005946366306050755,-0.003180412921667298,0.0016169892828609314
125,0.00972745267011533,0.0030707141843174805,-0.001260110101866824,0.0010997862477155453,0.007245778862041975
126,0.012845765586940516,0.006860648240295858,0.013772642712012615,0.003234905206304964,-0.005362447335260374
127,0.0004395815355636176,0.009863657135942998,0.0013080283754022535,-0.009270208097174356,-0.004309992486655955
128,-0.00295790258877224,0.015298253678570168,0.00787742477488108,0.006960426578122889,-0.012469500333161087
129,0.011001344728447124,0.012946507292295368,-6.509831740636635e-05,0.0003467692309612686,0.004745336362930831
130,0.0,0.0,0.0,0.04564250411982616,0.0
131,0.024904754143931937,0.02291771019876091,0.024977719751135434,-0.01946591237309856,-0.0005172925623844237
132,-0.0019783373590020466,-0.004248318213815357,-0.01017217849043881,-0.013886647413982,-0.004856961962087894
133,-0.0025932042189466273,0.01572991553577515,0.009539077515368739,0.013042392725633019,0.0166018033603907
134,0.0018311048606253514,-0.0016774738712985679,-0.016785623732794908,-0.014470152983366263,-0.012207659960517765
135,0.01755871512507693,0.0025442973020112416,0.01488527883725768,0.008253677542032194,0.004104182583486229
136,-0.01847369520684403,-0.01835972437600086,0.008209549830257082,0.005652993704770003,-0.0046219036126930076
137,-0.025028634497585148,-0.010942298066474225,0.008143037624944232,0.003376669412429248,-0.11457584719449376
138,-0.004389855256694705,-0.0016363753279751332,0.007148265194113548,0.0035327919707931307,-0.03504401578361533
139,0.016519043695908144,0.027177220283815372,0.00030961384594897366,0.007640638635225033,0.027529305013209184
140,-0.004337024416984546,0.005492573450847477,0.005557714574671168,-0.0011122471884363499,-0.006238063059344964
141,-0.0021757425659677475,-0.008395214301404746,0.005526557148426005,-0.005577115121790348,-0.008711912114927903
142,0.021545865726729438,0.008683223490547091,-0.007992839947666593,-0.0008955245193036294,-0.0084732431792406
143,0.02406875669528172,0.019407283726011155,0.0018501714576163474,0.006472639641094041,0.005029910575757002
144,-0.014070168929061261,0.005636538939577241,0.01041976837550102,0.0032764648820903667,0.016791153477631153
145,0.004912493059149999,-0.005636538939577247,0.006079624101404777,-0.001609293574512754,0.00997165228230017
146,-0.008551077675222183,0.004793536319056574,0.0,0.010494519056518816,0.021922507256942652
147,-0.009372563299849564,-0.023048816233800798,-0.015267770173782357,-0.00788838503302716,0.00948295248004911
148,-0.0012482512830721286,0.010879193898252483,0.01587304111954683,0.004585945562531815,-0.0300323247181026
149,0.007806373547561591,-0.002023627683975224,0.012818704239624732,0.0016527914061218194,-0.0006103439800087579
150,-0.0026061543514249363,-0.005062900398946006,0.008752096735339505,0.003899726651397672,-0.002443070824136117
151,-0.006449723060503763,0.015027432050483921,-0.01432863881467803,0.011934868501856044,-0.0030322053877944945
152,-0.003099350330640782,0.0,0.0006010807327227495,-0.0021691824337334445,-0.0015655140648349727
153,0.014537473703514261,0.010957338710275395,-0.006753417184958827,0.0016271738586169865,-0.0030769918616124154
154,-0.0015155762685532214,-0.008418429856669612,0.0019341907047193305,0.0,-0.006182084824206131
155,-0.008048569371113784,-0.013902536807018306,-0.011539996781623166,-0.010899731032655888,-0.0034169540286949815
156,-0.014140047557225768,-0.01583886503496592,-0.016631193116676254,-0.012682374687891126,0.010215141602813187
157,-0.01273877833982476,0.0012471566077181422,-0.0062301370527405,-0.012846243493911055,-0.0006161027499121476
158,0.01904792926015369,0.02170910816861353,0.015504269418723834,0.015616709415241497,0.0024623148400704136
159,-0.004285826392777848,-0.010551879013314202,-0.01863429190491063,-0.001107097646168633,-0.0043440219565516755
160,-0.0179727373732826,-0.016768078352424918,-0.00944905523098621,-0.01619677829315576,3.093925497811265e-05
161,-0.011968115972487604,0.00552382214757492,-0.007623716641345937,-0.0011835344082974774,0.005848622923504679
162,0.013831688741309097,0.0049167013931413674,0.0012745671476879063,-0.005029750055050341,-0.0024580865310281676
163,0.00751386738531437,0.0014418279890570137,0.0025444992417805188,0.01741110735439738,-0.005956289036576893
164,-0.015537708490408664,-0.01702704345360944,-0.015107162438214384,-0.014977446521232464,-0.009547961551346941
165,0.02558461320969948,0.017314886741424687,0.017011467794554654,0.01497744652123241,0.017041473918562713
166,0.013780220873224528,0.0043109078029275735,0.008838444523998715,0.0011130639696315277,0.016453824591116113
167,-0.0009334314515375412,0.0011463908992269325,0.0037641854659561528,0.003885891432474632,0.018266347604321356
168,-0.011901398025464065,-0.018794398757813555,-0.0062816881540076015,-0.01170284574060546,0.016188570520463626
169,0.0034596320843693737,0.002332105351880665,0.0012597695993981836,0.011148627043604793,0.004661279182151453
170,-0.004720662975339408,0.003778553621204594,-0.008849389248924954,0.0005542186970007677,-0.013164312002624948
171,-0.010145906680808102,-0.003487379372750513,-0.022473205681869304,-0.02297673796725584,-0.016627064146911643
