Date,CBA,NAB,WBC,ANZ,MQG
2001-07-31,-0.01205644663968608,0.013137389608798733,-0.015086601023863278,-0.01826252060837663,0.01552102951962886
2001-08-01,0.029491195864356445,0.02809506937244599,0.01969358465001081,0.03271378651366774,-0.020831439733611123
2001-08-02,0.004675979749136916,0.012012101579454093,0.012160065358483019,0.006210616736322727,0.026911630088903404
2001-08-03,-0.021040434260074625,0.0029675606208421357,0.007632716742552059,0.024691642893855503,0.0027586294998633853
2001-08-06,0.018412930268077554,0.002070787832281873,0.0022441528820957846,-0.0030120966904507718,0.010178825285833915
2001-08-07,0.004700785942796326,0.003838227284707285,0.011196922189823155,0.005438294723040249,0.001770130192409347
2001-08-08,-0.004155245198322777,0.014705693753927607,0.0,0.008112737486713595,0.0004080271960762438
2001-08-09,0.01531093701509123,0.012753906697992257,-0.017992749605969416,-0.01639347669264324,-0.007635861005570566
2001-08-10,-0.004271932221311503,-0.0034341142662551727,0.0007046016733889271,-0.0012119765112493797,0.0008492055421713829
2001-08-13,-0.015761702397267263,-0.011487498394078477,-0.009859220188412343,-0.005461158701615232,0.0013127019672567464
2001-08-14,0.013702938294845035,-0.0043585767472194,0.010668508926433118,0.004880796100467988,0.003880247608040177
2001-08-15,0.013029252959758209,0.0017504502184351178,0.007318809425344908,0.001214889790880358,-0.017419549489265607
2001-08-16,0.008038753768027984,-0.024235207504210265,0.0011177503948136547,-0.0018197123484977595,-0.0016622655411151488
2001-08-17,0.002104785817652166,-0.005671523386657329,-0.005792128095184923,0.0024300787551669867,0.015538548480370729
2001-08-20,0.0026741552189946116,-0.007866219837419752,0.00021057989677220057,-0.007272445981062359,-0.01229555588299358
2001-08-21,0.0031746695885481735,0.008654738740843326,0.0007716636367078866,0.007325721897836646,-0.00553219686850448
2001-08-22,-0.02531644057251692,0.014340322803070071,-0.008484389426412942,-0.001696884498462392,0.0030596592379832366
2001-08-23,-0.02435104534907062,0.015971499015961843,0.0028287624679406154,0.01208133962852953,0.009429360022381372
2001-08-24,0.011647616234591096,0.012809718949942539,0.00775718595313335,0.013736149472653558,0.02252714044913673
2001-08-27,0.01349033025149482,-0.005462057754187399,0.013996441301220797,0.021065094507961346,0.04782386597682042
2001-08-28,0.014975305361858426,0.006503510628503406,-0.013734060232859169,-0.002086093971428671,0.002820227146762111
2001-08-29,0.003934553043313249,-0.012203835411631503,-0.00286882970138036,-0.016434466388509206,0.013040488456824706
2001-08-30,-0.018941783798067102,-0.012209661112951187,-0.00982488572786866,0.0007678874609753361,-0.004291046998157189
2001-08-31,-0.023102719937523886,-0.022954343680907652,-0.014457756679555067,-0.0035403130394083826,-0.018554808736791384
2001-09-03,0.005247568371132161,-0.1295179228420682,0.01395131901205171,0.02013026083472469,0.017097899109632442
2001-09-04,0.010746057690867339,0.025951427662760818,0.000708644264218794,0.009343923352940209,0.01828315766260369
2001-09-05,-0.010967384697463056,0.00903856814319881,-0.008504593314262565,-0.035707297320142994,0.019950035375772668
2001-09-06,-0.007832692480803649,-0.013971649423843657,-0.013581053296511603,-0.031008075138669322,-0.009779836513042595
2001-09-07,-0.022147033336620714,-0.006779917806404301,-0.021738961542151936,-0.009230618686432268,-0.01975314217034463
2001-09-10,0.02897475483471279,0.03071710260560212,0.018518428014752786,0.0186330531990484,-0.02141067790488793
2001-09-11,-0.007472687813849355,-0.021655458379784776,0.012364136845615548,-0.0006095062184751088,0.0
2001-09-12,-0.034291443819635115,-0.05320517528753399,-0.02327634977668569,-0.0391702705714454,0.0
2001-09-13,-0.0006382432508742486,0.004503954174883917,-0.009855892459948778,-0.012572937247294358,-0.057425497872833575
2001-09-14,-0.029113160861195753,-0.02491086073699955,-0.012776565272021423,-0.007074230124065273,-0.03279740701261069
2001-09-17,-0.03575774978561841,-0.07273706888612541,-0.02392785252229479,-0.03821207897638823,-0.09791625204243382
