Date,CBA,NAB,WBC,ANZ,MQG,XJT_Gross_Total_Return
2001-11-06,0.0266297832472075,0.0395498082227683,0.0131578907706431,0.0094277325639648,0.0212857684241802,0.018389434388430548
2001-11-07,-0.0272870896547248,-0.0160709414634275,-0.0261689510177265,-0.0211813525953346,0.0094736032649904,-0.009881958648562006
2001-11-08,0.0233659583729684,0.0166667238633984,0.0273392332056134,0.0097690123881624,0.010166709835949,0.005158295584648309
2001-11-09,-0.0034827395492713,0.0288523684376516,0.0086322618848091,0.0168177060725167,-0.0103222340820774,0.0051132529822151
2001-11-12,0.004595169330408,0.0213510883590783,0.0231658601524089,0.0096802846848065,-0.0054760554028355,0.006694710131984971
2001-11-13,-0.0135943368360912,0.003713289740149,0.0031447541287072,0.0080534086276593,-0.0036706514411146,-0.004141838070649828
2001-11-14,-0.0016327902324269,0.0056263265242344,0.0269595510789899,0.0111410463110417,-0.0057894285024746,0.013687437414376724
2001-11-15,-0.0209353192033625,0.00432771090352,-0.0031138008621972,-0.0056430209671048,-0.0097937009440252,0.0023635647404625093
2001-11-16,-0.0088875685998226,-0.0027701471289609,-0.0274972502188601,0.0009187535123618,-0.015263305515251,-0.006632606789806261
2001-11-19,-0.0088997816470441,-0.0030051337493866,-0.0200878150171873,-0.0290005218907825,0.0186487280155616,0.004570962519324873
2001-11-20,0.0030613231324145,0.0112974073400995,0.0108601739210729,-0.0122357312458746,0.0094333890110001,0.006367805924301084
2001-11-21,-0.003357336960686,-0.0014391549640958,0.0101717834140881,-0.0011265445211098,-0.0007913039051123,-0.004996989765201687
2001-11-22,-0.0047970412038469,0.0012220959502506,-0.008991653425046,-0.0067640086220698,-0.0004494343391837,-0.0027409693229261123
2001-11-23,-0.0010257883394543,-0.0025043773138201,-0.0149062480687655,-0.0085131541577867,-0.0102558008250102,0.002615021508703519
2001-11-26,0.013004789827405,0.0219328439567008,0.0065788665328325,0.0143098751523409,-0.0025371359637652,0.005155886909372631
2001-11-27,0.0003375848287907,0.0003688991126411,0.001307760446737,0.0067727121193987,-0.0034748158832538,0.002329921733895235
2001-11-28,-0.011651055763873,-0.0116944687599365,-0.0084858243140264,-0.0106505176833807,-0.0076131998984497,-0.0007808417474036711
2001-11-29,-0.0090555516599976,-0.0066457501531081,-0.0026333964560335,-0.007365226429382,-0.0142463602505132,-0.007075145620562995
2001-11-30,-0.0137928192426952,-0.0124740262081548,-0.0141915083750939,-0.0405822599723016,-0.0272375034895211,0.0024518706865237494
2001-12-03,-0.0157341857241395,-0.0111119981909406,-0.0023434292957581,0.0143376628525939,0.0143427895760028,-0.0025787359966180645
2001-12-04,0.0024867185138339,0.0042895393883513,0.0073825787676846,0.01994109287672,0.0126189185473979,-0.0013199481708424665
2001-12-05,0.0106306238979072,0.0112210984273692,0.0159893798148285,0.0092005165607229,0.0114051541077873,0.0070267976233782115
2001-12-06,-0.0082745659098354,-0.0126727730481204,-0.0013115767194072,-0.0251849802828668,-0.0162269528719394,0.0014810444373536402
2001-12-07,0.0005656220392573,-0.0143677939874069,-0.0085358553206009,-0.00748158351349,0.0025159513078041,0.005680964261023824
2001-12-10,0.0006358024311665,0.0064788998191207,0.000661827221114,0.0223789935228972,-0.0114331326221254,-0.0032877039870883307
2001-12-11,-0.000847591969935,0.0120053367221641,0.0086037681492883,0.0133062863865069,0.0019743605999782,-0.0003178601415376736
2001-12-12,-0.0065032443458652,0.0049930486713591,-0.0186349562133824,-0.0245579716860349,-0.0158781605922597,-0.011152639377995932
2001-12-13,-0.0025970204318788,-0.0221519849595378,0.0056835977684179,0.0077509859489379,0.001544822598936,-0.002893925789307694
2001-12-14,0.006063711868526,-0.0048543608658129,-0.0138290156872514,-0.0078648104043947,0.0056839878782182,-0.006461779970915793
2001-12-17,0.0135780475453592,0.0016259493240442,0.0056627479960615,-0.0029729594013025,0.0167855585808649,-0.0003674466743014415
2001-12-18,0.0027983103118771,0.0068187607640135,0.0263463563604144,0.0195849776186074,-0.0083800692789284,0.009397839844635492
2001-12-19,0.0017440781092918,-0.0051600095218213,0.0019590681207231,0.0051605694452903,0.0042252809844489,0.0010864089631774654
2001-12-20,0.0073119784058157,0.0130634967648839,0.0067145591806498,-0.0008556431132232,0.0213186927282176,0.005983921620933419
2001-12-21,0.0238500481192083,0.0109110196198933,0.0180016584606086,0.0098775097126018,0.0116723120320818,0.010185079160363708
2001-12-24,0.0101287347597414,0.0033546676947564,-0.0057885528183884,0.0029394184361692,0.0066514594816795,0.004617614948186022
2001-12-27,0.0029410994679459,0.0025236922818536,0.003198879737196,-0.0386925665341082,0.004584578024722,0.008129791618416427
2001-12-28,0.0057318631282712,0.0044050796676895,-0.0019129557600205,0.0044821863429513,0.0053693999098078,0.0027803630965705928
2001-12-31,-0.0079522093216979,-0.0018797705348565,0.0067094971996524,-0.0067486128003997,5.343971574700568e-05,-0.0013980755900703246
2002-01-02,0.0050099571892852,0.0028252760084721,0.0053947877892459,-0.0372669003114631,0.0010142950174032,0.0068178074778231235
2002-01-03,-0.0036557429374127,0.0010016767547205,-0.0087755805633916,0.0002785325470555,2.672998428265849e-05,-0.007554555811983277
2002-01-04,0.0,0.0012503798993741,-0.0059228839028974,-0.0006680810211197,-0.0010933507387744,0.004703818393754888
2002-01-07,0.0025682978408141,-0.0064019056537122,-0.0114042328171385,-0.0077489679723115,-0.006541995650889,0.0032637802427033513
2002-01-08,-0.0022292665183013,-0.0096491212281101,-0.0155540371423121,-0.0230334978737671,-0.0216373873402238,-0.006950203833709034
2002-01-09,-0.0096694595501456,-0.0095203345036934,-0.0144833258419952,-0.0103505947405617,-0.0054940691837851,-0.0030642011903920796
2002-01-10,-0.005791416143378,-0.0058640293846868,0.0024048276011396,0.0047643843293496,0.0046130581275887,-0.0009852100503224825
2002-01-11,0.0230964296087594,0.0078322377645789,0.0062640348708931,0.0010411884242271,0.0097063478948196,0.0024979331522381187
2002-01-14,0.0089377281096967,0.0028784561335259,0.0019869087840349,-0.0132872955310575,-0.0038123097995859,-0.003021859887018974
2002-01-15,0.0045604116989832,-0.004783279510235,-0.0013224539675161,-0.0011708411554767,0.0008197896622734,-0.0003131462333825219
2002-01-16,0.0209346138935226,0.0227487716833867,0.0112511088524696,0.0199290745272384,0.013767023461161,0.005732962168359945
2002-01-17,-0.0035189159939658,-9.391428620031396e-05,-0.0065444226264377,-0.0045971270540279,-0.0011853811214909,-0.009525936286119085
2002-01-18,-0.0016051165993192,-0.0017235941959974,-0.0059290765610243,-0.0031756883728155,0.0016186880891653,-0.0017977288099391142
2002-01-21,0.0097749191711318,0.003075869421047,-0.0012584839071146,0.0011005011420097,0.0072717007494242,0.003922897237923717
2002-01-22,0.0129282018488412,0.0068842376760596,0.0138672009282692,0.0032402530593931,-0.0053474759732194,0.006222506409004014
2002-01-23,0.0004403098164673,0.0099128947347588,0.0013088845252875,-0.0092273721862198,-0.0043013383065991,0.00017063440695697096
2002-01-24,-0.0029539527552695,0.0154156241692302,0.0079086525454672,0.0069848168565767,-0.0123918446433408,0.0025531964961202913
2002-01-25,0.0110622965527678,0.0130305564718087,-6.486330378963068e-05,0.0003469387688095,0.0047561375051985,0.003391680407470954
2002-01-29,0.0252173664424029,0.0231824594956757,0.0252920406399035,-0.0192771502437839,-0.0005162921617914,0.003087809585075485
2002-01-30,-0.001976076799006,-0.0042391914071187,-0.0101202772541152,-0.0137910901949683,-0.004845971719979,-0.005626067641074428
2002-01-31,-0.0025895385579354,0.01585485985367,0.0095847173277767,0.0131275967213699,0.0167406999786332,0.008935376821960883
2002-02-01,0.0018322703711246,-0.0016769797515909,-0.0166457536307985,-0.0143659634711534,-0.0121334478228548,-0.005404400227798423
2002-02-04,0.0177134712153412,0.0025481090652423,0.0149966163442996,0.0082878330433457,0.0041123793210664,0.0062050107506776975
2002-02-05,-0.0183041097827398,-0.0181924332452173,0.0082432267161214,0.0056686800196337,-0.0046110041170605,-0.004204071678260868
2002-02-06,-0.024717310105492,-0.010882531458824,0.0081762832556455,0.0033822711358326,-0.1082559286588014,-0.007825529185375268
2002-02-07,-0.004380337292256,-0.0016353891398181,0.007174099885105,0.0035393602516462,-0.0344365597954287,-0.002909231962761827
2002-02-08,0.0166560235824098,0.0275503630923337,0.0003102178921978,0.0076694796324263,0.027911910707842,0.010674730184553338
2002-02-11,-0.0043276331082716,0.0055071109905244,0.0055724052410899,-0.0011108931376762,-0.0062190892370824,0.007896701348387936
2002-02-12,-0.002173169494437,-0.0083599609480626,0.0055416361931044,-0.0055615907156164,-0.0086745212082581,0.0013308798851972004
2002-02-13,0.0217797535481008,0.0087211478449205,-0.0079607648254962,-0.0008949116789627,-0.0084372684686131,-0.0018434191669362
2002-02-14,0.0243602299999754,0.0195968292591592,0.0018518842861643,0.0064934177104907,0.0050425827326681,0.003566280126672261
2002-02-15,-0.0139714504753873,0.0056529006475751,0.0104743550081061,0.0032816270585593,0.0169332836000775,-0.001909486861461196
2002-02-18,0.0049247809795549,-0.0056211249864989,0.0060973760281053,-0.0016077894343736,0.0100213544667326,-0.0018784607026021138
2002-02-19,-0.0085146194883798,0.0048049320603682,0.0,0.0105495671857871,0.0221648363308399,0.0004864235706962816
2002-02-20,-0.0093292822879466,-0.0227847794686788,-0.0151513848781313,-0.0078570412770092,0.0095275366388321,-0.009422768603890574
2002-02-21,-0.001247166193637,0.0109380153361187,0.0160001343806179,0.0045966853702137,-0.0295855001752327,-0.0009524087761838551
2002-02-22,0.0078365132378721,-0.0020212446044476,0.0129013233833399,0.0016532177677854,-0.0006100694034518,-0.0035676270016726797
2002-02-25,-0.0026019497355236,-0.0050503303274607,0.008789969501689,0.0039078631287143,-0.0024405302971401,0.0003463010353812468
2002-02-26,-0.0064291693030538,0.0151408000855337,-0.0142262640653664,0.0120059567880634,-0.0030271708467627,0.0036084984539197507
2002-02-27,-0.0030945516682299,0.0,0.0006013694680542,-0.0021668321244606,-0.0015646443676711,-0.006185470575166829
2002-02-28,0.0146433452313532,0.0110170348160392,-0.0067307720325456,0.0016287045061305,-0.0030719963838976,0.0004823869920229651
2002-03-01,-0.0015143271828313,-0.0083817763212418,0.0019361713200873,0.0,-0.0061637285296135,0.001011348268360024
2002-03-04,-0.0080162663590931,-0.0138067803061076,-0.0114734495314291,-0.0108401348215535,-0.0034106759960182,0.003430410826940289
2002-03-05,-0.0140405466195273,-0.0157145394556734,-0.0164935450168214,-0.0126029108380136,0.010267676351696,0.003535761535129467
2002-03-06,-0.0126581910709271,0.0012481643545951,-0.0062111025312097,-0.012763456297818,-0.0006158237994668,0.005360788660094595
2002-03-07,0.0192305024524845,0.0219463533584571,0.0156247474665847,0.0157390695938868,0.0024649915945911,0.013495871748603117
2002-03-08,-0.0042766562273057,-0.0104960694501712,-0.0184616425113085,-0.0011064849237237,-0.0043342453639972,-0.0031887791612995597
2002-03-11,-0.0178120911217067,-0.0166286144380154,-0.0094041049482169,-0.0160665238950796,3.12974155842749e-05,-0.0024006708094510554
2002-03-12,-0.0118973113465957,0.0055392230072413,-0.0075952963854545,-0.0011825146047269,0.0058653097962675,-0.004185377086931563
2002-03-13,0.0139279047322822,0.0049290377961224,0.0012759528301735,-0.0050172277079137,-0.0024551568071617,-0.0035149994507812643
2002-03-14,0.0075426974725216,0.0014428677583553,0.0025478530263403,0.0175636696030097,-0.0059384969270209,0.0005627592608707932
2002-03-15,-0.0154175166151213,-0.0168830144735447,-0.0149939588793063,-0.0148666826908885,-0.0095028830844698,-0.01279702195266208
2002-03-18,0.0259147057853172,0.0174657740759727,0.0171569868057122,0.0150910363396263,0.0171876954412266,0.014795453878006626
2002-03-19,0.0138758111284853,0.0043206676638487,0.0088775050292462,0.0011136834204124,0.0165902041353833,0.002228344542581695
2002-03-20,-0.0009334036105749,0.0011465945417206,0.0037712793352921,0.0038933451724498,0.0184341961638574,0.0020501388896909667
2002-03-21,-0.011830551467646,-0.0186193357616963,-0.0062618878545553,-0.0116342129842142,0.0163203999283927,-0.008881127747617068
2002-03-22,0.0034657261092898,0.0023352887644447,0.0012603371294321,0.0112103618397487,0.0046719899282756,0.00037215144237756626
2002-03-25,-0.0047094337540338,0.0037858159338501,-0.0088108026982334,0.000554582272763,-0.0130780414265636,-0.00256921476194083
2002-03-26,-0.0100949167318059,-0.0034814193108545,-0.0222220093873846,-0.0227148853645416,-0.0164898533131298,-0.011579591479938256
2002-03-27,0.0121096426782383,0.0058220616525686,0.021428598082279,0.0085033957017295,-0.00149686501212,0.008201264091316496
2002-03-28,0.0088161995731377,-0.0109981725536442,-0.0076287545698263,-0.001124112826785,-0.0026986914277575,0.0010292457850629155
2002-04-02,-0.0187264357600994,-0.0210711023280657,-0.026265292430195,-0.0564444765214484,-0.0123271418389352,-0.008015189133927292
2002-04-03,-0.0050894603013229,-0.005680098049171,0.0026314284688115,0.0039888463772519,0.0042618704673156,-0.002762024228075921
2002-04-04,0.0047955672974342,-0.0060134561769381,0.0065618358198913,0.0,0.0018185262825949,-0.0013641678576069571
2002-04-05,0.0082725889846333,0.0187542545380345,0.0045631187527686,0.0124860453968265,0.000302858861461,0.005186188299438843
2002-04-08,-0.0028401333638639,-0.0142521990145713,-0.0077868233012238,-0.00280304151921,0.0030242550140555,-4.118131544894599e-05
2002-04-09,-0.0031649109423261,-0.0054214761237941,-0.0071944482386955,0.001124006396864,-0.0018091168203147,-0.007542374377107031
2002-04-10,0.0057147395624552,0.0099937819577735,0.0013175068469071,0.0067382738269574,-0.0012082054369243,0.004167382966489219
2002-04-11,-0.0135734762131924,-0.0086957448572342,0.0032897286272195,0.0011151241029638,0.0169386665208897,-0.0029398916136346154
2002-04-12,-0.0015998119719909,0.0,0.0085243066206834,0.0,-0.0050562273013359,-0.003795234937476244
2002-04-15,0.0115386377738129,0.0163343198963403,0.011053472385526,0.01615624642023,0.0002987176182525,0.004029597931710649
2002-04-16,0.0117233786328805,-0.0002976302426179,0.0070741558760267,0.0065789002467944,0.0098627010429228,0.005522899611088317
2002-04-17,0.0059504744308285,0.0047632664790677,0.002554246196353,-0.0027234468572079,-0.0053274426381066,0.0043740360048509785
2002-04-18,0.0,0.0103698249468882,-0.0006373349972061,0.0043688564410462,-0.0014874265022503,0.0018052974930982124
2002-04-19,0.0031133674921068,0.0137836338386734,0.0178460019207784,0.0135947177846669,-0.0050653531878652,0.0003803015498751172
2002-04-22,-0.0049658458169801,-0.0005791292952708,0.0093925506620091,0.0112663709771214,-0.0014974864364022,0.0018306020516778432
2002-04-23,0.010917178844628,0.0130250993229554,0.0074444108878115,0.0053048002651747,-0.0077987120232588,-0.002860562188038207
2002-04-24,0.0024681643124038,0.0,-0.0006159216521119,0.0010554015366719,-0.0129988633830562,-0.008910746172535955
2002-04-26,0.0116958238067388,0.0142859141836308,0.017252009009284,-0.019434887077921,-0.0033689796974152,0.001707200368613604
2002-04-29,-0.0057798076822364,-0.0059158260055363,-0.0096914106908768,-0.0251670863985007,-0.0024584414277065,-0.007778406812445571
2002-04-30,0.005201665761144,-0.0153015806220194,-0.0067273626717372,0.0,0.0043128977565651,-0.0008380236905135563
2002-05-01,0.0094370810358239,0.0014385620789489,0.0098519819739528,0.0047420502623809,-0.0003067729115521,0.003099124393261654
2002-05-02,0.0057293565521536,0.0183908207738803,-0.0182925660827383,0.0041949417249509,0.0033752709414764,0.0005692835921795592
2002-05-03,0.0074965509592814,0.0014111115618427,0.0018632749893841,-0.0078329918807752,-0.0033639168108153,0.0011082860681919104
2002-05-06,-0.0011906677644633,-0.0067629452476315,-0.0136392350031206,-0.0026314113746209,-0.0055231625524442,-0.005967463117762639
2002-05-07,0.0056614613204311,0.0,0.018856170932457,0.0089708631042393,-0.018821421910674,-0.00609857779260059
2002-05-08,-0.0026664891986588,-0.0059571135332819,0.0043185451614335,0.0005231574667334,-0.0204397875927716,0.004470170897149961
2002-05-09,-0.021093491016356,-0.0068494609826897,-0.0049142734986072,-0.0094093371449192,-0.0112362883141075,-0.0004056553122948614
2002-05-10,-0.0030347437156144,0.0043105082200416,-0.0074074262932095,-0.0015832521774213,-0.0227270141323533,-0.002291689046442613
2002-05-13,-0.0079149905105159,-0.0077251614475117,-0.0087064714120956,0.0068710385325558,-0.0232562167404924,-0.008529830480087042
2002-05-14,0.0003070681411572,0.0054787540688918,0.0100377420814687,0.0094488530190899,-0.0003399661708539,0.0035716009459916265
2002-05-15,-0.0027608538701743,0.0123314130545955,0.0006210544831422,0.0010403297626766,0.008506479242939,0.0186601260039434
2002-05-16,-0.0064595580429789,0.001699780612834,-0.0062076933752388,0.0057138017938693,0.0610658969096666,0.005700863981870752
2002-05-17,0.0024768747868175,0.003676385173112,-0.0012487555068401,0.0026360743558004,0.0270271539633222,0.0059619514828592735
2002-05-20,0.0074118600494836,0.0053537108281687,-0.0056288404173203,-0.0178761095266517,-0.0092882160751911,-0.005640786326780667
2002-05-21,-0.0116492124493081,0.0,0.0088053758161685,0.0208779826594009,0.0046876931785209,-0.004734165185406813
2002-05-22,0.0006205998888169,0.0047643100047078,0.0105984268224335,0.0094389936098568,0.0006222236075437,0.0038194935634461302
2002-05-23,0.0058891963875884,0.0008366313656118,0.0043185451614335,-0.0109090428960968,-0.0003107832981525,-0.004791431792559364
2002-05-24,0.0077044682116289,0.0039022635440193,0.001228044417858,0.0126046657696394,-0.0046642794115183,0.004023883696780972
2002-05-27,-0.0018351076417327,0.0019431089370181,0.0018406335472347,-0.0072610604200518,-0.0018743823613345,-0.0015631427396132214
2002-05-28,0.0131744610504831,0.0027709555703758,0.0067362601725435,-0.0062695508481016,-0.0037562577856888,0.0012595347961199543
2002-05-29,0.0102811397092175,-0.0080134567839526,0.0048662281537772,0.0136694210216594,0.0059696883199769,-0.0013755158184317606
2002-05-30,0.0056868781065841,0.0064069284072287,0.0,0.0010378029715902,0.0024987273450227,0.0017482517482516613
2002-05-31,-0.0029765230295792,0.0013837250626409,0.0018155772659549,0.0103622719404752,0.0077876955438984,-0.0037900823241137083
2002-06-03,0.0104482958766489,-0.0049750945070367,0.0030215994392348,-0.0061534266557533,0.0034679950859326,0.001533597583993851
2002-06-04,-0.0011821644283779,0.0061113424185026,-0.0018070437709403,0.001031873094256,-0.0084642615803892,-0.008433649791514397
2002-06-05,-0.005323708619522,0.0038648679976869,0.0024134283243,0.0180412210927001,-0.0331959560287047,0.0009503219215509784
2002-06-06,0.0,0.0071510955570073,0.0036880261967489,0.0136707721630344,-0.0075213287975599,-0.0008544777005056181
2002-06-07,0.0124884717636575,0.0143891689185582,0.0097979168210624,-0.0064932712088211,-0.0065898340331843,0.0013422021617768287
2002-06-11,0.019383355361515,0.0008244332499862,0.0145543270051842,-0.0210801226989272,-0.0089552709387878,-0.004282172639170412
2002-06-12,0.0014411881678224,-0.0071388482506592,-0.0083682914617351,-0.0093224789557381,0.0023427024604043,9.530390031198266e-05
2002-06-13,-0.0109326829271974,-0.0099559107000413,-0.0054252260979172,-0.0168405626826473,0.0444074086533372,-0.004306134603930922
2002-06-14,-0.0037810909971122,0.0044689373191282,-0.0133330561521171,-0.012594090705978,-0.0252556307925236,-0.005856068717586815
2002-06-17,0.0014599694564816,0.004728156297715,0.0036856519539163,0.0096936628377282,-0.016071295054023,0.0016727036426431585
2002-06-18,-0.0061223588460932,-0.0047059060384428,0.0073440203074757,0.0096009728655848,0.0066670973773228,0.00373627429779666
2002-06-19,-0.0035204676900112,-0.0114009852907901,0.0030372720656677,-0.009509670774518,-0.0066229415808789,-0.00965900250152596
2002-06-20,-0.0047100254256045,-0.0064700749781212,-0.0042396885262476,-0.0131377540019521,0.0,-8.460032389845384e-05
2002-06-21,-0.0065069812698443,-0.0087771543349167,-0.0121653688974943,-0.0133130323324913,0.0016667743443306,-0.008364053907052749
2002-06-24,0.0044656758821486,0.0008571515404358,0.0030786344523709,0.0010380524895257,0.0003330085332016,-0.003997903538388359
2002-06-25,-0.0053348506810328,0.0059933763463371,0.000613880303383,0.0057024065307755,0.0312708889504103,-0.002465887535948119
2002-06-26,-0.019368265137533,-0.009645568150274,-0.0055214252537757,-0.0046390727745336,-0.0264518782039906,-0.014844166917136414
2002-06-27,0.0033423149870337,0.0126039430185891,0.0030841154759853,-0.0005178548970578,-0.0215373211812752,0.010528806340943886
2002-06-28,-0.0027257375200864,0.0014142248185127,-0.0012294853632823,-0.0005182193364543,-0.0094816831515215,0.0009550333337440264
2002-07-01,-0.0249010913532237,-0.0112993510485689,-0.0061574855345448,-0.0139968684900466,-0.0434190965910386,0.0037056871833700544
2002-07-02,-0.0040480864719144,-0.0094285945169314,-0.0055763767218149,-0.0068350519073973,0.0203720300897805,-0.004881788353623073
2002-07-03,-0.0100067332210069,-0.027977718709985,-0.00124633863367,0.0005294671915963,-0.023117145051427,-0.008153630923400157
2002-07-04,-0.0082118693358919,-0.008902523788169,-0.0018711824947212,0.0047618977503907,0.0028684520482045,0.007145697668638373
2002-07-05,0.009553952561369,0.0,-0.0056253904230718,-0.0047393295476793,-0.0143013395816687,0.001918734498969732
2002-07-08,0.005677750646299,0.0149704701822575,0.013827825119014,0.0,0.0101560608758715,0.005856019507749499
2002-07-09,0.0087831191319875,0.0176989766703763,0.0031001756526285,0.0158731561032949,0.0143625554479338,0.00764013027401611
2002-07-10,-0.0062187863955861,-0.0113043226658633,-0.0074169696325304,-0.0010418367711756,-0.0084953950534,-0.00987873338355727
2002-07-11,-0.0053190567094857,-0.0120197804710724,0.0049818138165924,-0.0041712096672472,-0.0285615317302481,-0.01046204822973551
2002-07-12,-0.0050329111855947,-0.0056380010016071,0.0061956350678524,0.0089006204392856,0.0058800671726755,0.0014076209964966058
